Date,State,HomeValue
2006-12-01,Arizona,278529.5079475562
2007-01-01,Arizona,276616.49208679196
2007-02-01,Arizona,275264.63887306367
2007-03-01,Arizona,274547.33159715496
2007-04-01,Arizona,274287.9730520868
2007-05-01,Arizona,273959.37144250196
2007-06-01,Arizona,273034.29567722365
2007-07-01,Arizona,271479.62243039376
2007-08-01,Arizona,269346.01573139837
2007-09-01,Arizona,266676.97492007347
2007-10-01,Arizona,263985.4455345324
2007-11-01,Arizona,260462.39657915325
2007-12-01,Arizona,256954.6156978899
2008-01-01,Arizona,253199.0598992974
2008-02-01,Arizona,248685.88803714185
2008-03-01,Arizona,243731.33870494383
2008-04-01,Arizona,237963.22984269483
2008-05-01,Arizona,233446.53742078785
2008-06-01,Arizona,229035.88725314251
2008-07-01,Arizona,224443.15198673913
2008-08-01,Arizona,218685.21280805217
2008-09-01,Arizona,212893.8633120925
2008-10-01,Arizona,207814.7759809878
2008-11-01,Arizona,202098.1912899525
2008-12-01,Arizona,196179.3384195631
2009-01-01,Arizona,190681.88110964364
2009-02-01,Arizona,187166.9437463523
2009-03-01,Arizona,184015.47167222403
2009-04-01,Arizona,180828.35635473483
2009-05-01,Arizona,177246.96193974523
2009-06-01,Arizona,174204.62261327304
2009-07-01,Arizona,171648.78040797007
2009-08-01,Arizona,169318.91528559534
2009-09-01,Arizona,167160.1586895107
2009-10-01,Arizona,164861.6326420802
2009-11-01,Arizona,163864.98534788578
2009-12-01,Arizona,163584.37566099473
2010-01-01,Arizona,163505.94234549406
2010-02-01,Arizona,162655.3002656425
2010-03-01,Arizona,161591.0882464646
2010-04-01,Arizona,161068.86598225587
2010-05-01,Arizona,160413.37051189563
2010-06-01,Arizona,159608.6581882451
2010-07-01,Arizona,157701.39518283078
2010-08-01,Arizona,155950.34104802433
2010-09-01,Arizona,153777.06224138133
2010-10-01,Arizona,152033.43341803132
2010-11-01,Arizona,150119.63035492282
2010-12-01,Arizona,148348.99487153863
2011-01-01,Arizona,146451.39954508093
2011-02-01,Arizona,144660.4845298659
2011-03-01,Arizona,143225.89542485957
2011-04-01,Arizona,141612.80252873994
2011-05-01,Arizona,140052.06904323085
2011-06-01,Arizona,138371.3073701268
2011-07-01,Arizona,137225.87672319988
2011-08-01,Arizona,136506.8860310529
2011-09-01,Arizona,136061.36849346914
2011-10-01,Arizona,135879.79652217086
2011-11-01,Arizona,135716.22461642034
2011-12-01,Arizona,136215.89237806937
2012-01-01,Arizona,136732.30918335804
2012-02-01,Arizona,137576.80262691082
2012-03-01,Arizona,138360.80048106724
2012-04-01,Arizona,139838.77890573317
2012-05-01,Arizona,141953.59740617187
2012-06-01,Arizona,144490.2604671377
2012-07-01,Arizona,147255.23825578447
2012-08-01,Arizona,149997.7613981168
2012-09-01,Arizona,152903.38946104972
2012-10-01,Arizona,155545.22132716642
2012-11-01,Arizona,157936.4298947722
2012-12-01,Arizona,159875.6896410922
2013-01-01,Arizona,161666.73513278077
2013-02-01,Arizona,163358.7436901284
2013-03-01,Arizona,165280.78840353727
2013-04-01,Arizona,167609.04816073703
2013-05-01,Arizona,170345.86200260746
2013-06-01,Arizona,173218.70778428216
2013-07-01,Arizona,175978.81248592565
2013-08-01,Arizona,178596.99403773993
2013-09-01,Arizona,180985.54545706484
2013-10-01,Arizona,183117.47246718584
2013-11-01,Arizona,184725.8031477103
2013-12-01,Arizona,185885.35095485335
2014-01-01,Arizona,187068.38347642144
2014-02-01,Arizona,188329.5002466232
2014-03-01,Arizona,189602.51727657008
2014-04-01,Arizona,190556.6700938469
2014-05-01,Arizona,191331.75117163372
2014-06-01,Arizona,191883.65254114717
2014-07-01,Arizona,192369.01953724292
2014-08-01,Arizona,192811.64919383905
2014-09-01,Arizona,193305.9624880168
2014-10-01,Arizona,193591.5834112604
2014-11-01,Arizona,194028.97135728053
2014-12-01,Arizona,194467.30637771005
2015-01-01,Arizona,195112.5668315055
2015-02-01,Arizona,195803.17210689015
2015-03-01,Arizona,196757.16807200116
2015-04-01,Arizona,197906.83821758
2015-05-01,Arizona,199282.6701341059
2015-06-01,Arizona,200652.9975716057
2015-07-01,Arizona,202097.5166294463
2015-08-01,Arizona,203580.48296385616
2015-09-01,Arizona,205245.1948192504
2015-10-01,Arizona,206952.62295083716
2015-11-01,Arizona,208684.8108602399
2015-12-01,Arizona,210311.9751309238
2016-01-01,Arizona,212309.8852152332
2016-02-01,Arizona,214190.53807594115
2016-03-01,Arizona,215659.0301108877
2016-04-01,Arizona,216543.8150550916
2016-05-01,Arizona,217300.2136004025
2016-06-01,Arizona,218164.0386680881
2016-07-01,Arizona,219080.4486359444
2016-08-01,Arizona,219949.11244278913
2016-09-01,Arizona,221101.59987612083
2016-10-01,Arizona,222245.0070724577
2016-11-01,Arizona,223418.2902277289
2016-12-01,Arizona,224492.16817133705
2017-01-01,Arizona,225782.454250886
2017-02-01,Arizona,227277.6279247849
2017-03-01,Arizona,228900.5684158925
2017-04-01,Arizona,230381.4204444931
2017-05-01,Arizona,231674.7648748473
2017-06-01,Arizona,233006.8153194344
2017-07-01,Arizona,234309.89879933937
2017-08-01,Arizona,235699.30301924303
2017-09-01,Arizona,237074.55436071535
2017-10-01,Arizona,238469.8192711003
2017-11-01,Arizona,239706.42291873723
2017-12-01,Arizona,240937.47666518265
2018-01-01,Arizona,242361.6972146783
2018-02-01,Arizona,243997.02874174927
2018-03-01,Arizona,245684.81245851776
2018-04-01,Arizona,247148.22151830207
2018-05-01,Arizona,248746.58887785312
2018-06-01,Arizona,250387.94335667545
2018-07-01,Arizona,252400.61599157203
2018-08-01,Arizona,254270.7878560548
2018-09-01,Arizona,256043.30788006916
2018-10-01,Arizona,257488.12585197843
2018-11-01,Arizona,258817.4525658132
2018-12-01,Arizona,259990.1823878265
2019-01-01,Arizona,261291.17172828503
2019-02-01,Arizona,262863.7858453225
2019-03-01,Arizona,264395.6085965208
2019-04-01,Arizona,265691.49347620783
2019-05-01,Arizona,266642.0289778256
2019-06-01,Arizona,267618.81503651454
2019-07-01,Arizona,268603.9907380342
2019-08-01,Arizona,269812.2087887269
2019-09-01,Arizona,271234.1716337943
2019-10-01,Arizona,272923.8449244445
2019-11-01,Arizona,274897.7182691454
2019-12-01,Arizona,276960.82035486895
2020-01-01,Arizona,279456.0624951576
2020-02-01,Arizona,282185.5517358748
2020-03-01,Arizona,285282.64860631793
2020-04-01,Arizona,288083.4939384861
2020-05-01,Arizona,290029.0427612615
2020-06-01,Arizona,291364.89899142843
2020-07-01,Arizona,292933.7233421119
2020-08-01,Arizona,295666.76335436956
2020-09-01,Arizona,299978.673126654
2020-10-01,Arizona,305082.12572416355
2020-11-01,Arizona,310724.73080034874
2020-12-01,Arizona,316234.23680903896
2021-01-01,Arizona,321660.9349876793
2021-02-01,Arizona,327298.2880989536
2021-03-01,Arizona,333892.99919793016
2021-04-01,Arizona,341609.4219037813
2021-05-01,Arizona,350819.0384541829
2021-06-01,Arizona,360943.4224834552
2021-07-01,Arizona,371029.7429638508
2021-08-01,Arizona,379898.47591197846
2021-09-01,Arizona,387270.2882311028
2021-10-01,Arizona,393818.98407830746
2021-11-01,Arizona,400055.9903160559
2021-12-01,Arizona,405911.8562486916
2022-01-01,Arizona,412002.8236537646
2022-02-01,Arizona,418930.9515960378
2022-03-01,Arizona,427488.5496800568
2022-04-01,Arizona,437102.1650793601
2022-05-01,Arizona,446635.9816960202
2022-06-01,Arizona,454608.8584984559
2022-07-01,Arizona,458642.7967715924
2022-08-01,Arizona,457759.81857239665
2022-09-01,Arizona,452529.196773035
2022-10-01,Arizona,446037.2364068621
2022-11-01,Arizona,438995.6291079893
2022-12-01,Arizona,432074.9175258987
2023-01-01,Arizona,425160.523029652
2023-02-01,Arizona,419754.0842326644
2023-03-01,Arizona,416558.5908818718
2023-04-01,Arizona,415463.6067275223
2023-05-01,Arizona,416049.9961003529
2023-06-01,Arizona,417802.0582641991
2023-07-01,Arizona,420221.804513041
2023-08-01,Arizona,422848.0785329891
2023-09-01,Arizona,425031.52468755073
2023-10-01,Arizona,426847.9912942798
2023-11-01,Arizona,428200.4225937883
2023-12-01,Arizona,428882.3240590859
2024-01-01,Arizona,429161.0611864591
2024-02-01,Arizona,429691.5606827587
2024-03-01,Arizona,430986.05501894915
2024-04-01,Arizona,432570.4928168044
2024-05-01,Arizona,433827.09797288966
2024-06-01,Arizona,434086.4496467663
2024-07-01,Arizona,433714.9953429115
2024-08-01,Arizona,432909.0011838468
2024-09-01,Arizona,432204.1531953607
2024-10-01,Arizona,431631.169451605
2024-11-01,Arizona,431093.8485276678
2024-12-01,Arizona,430672.83618008735
2025-01-01,Arizona,429916.1333818237
2025-02-01,Arizona,428701.84881594055
2025-03-01,Arizona,426906.3647565854
2025-04-01,Arizona,425296.4286204389
2025-05-01,Arizona,423743.9464601499
2025-06-01,Arizona,422268.3635173707
2025-07-01,Arizona,420688.3337186144
2025-08-01,Arizona,419267.6959330352
2025-09-01,Arizona,418307.4235447258
2025-10-01,Arizona,417798.3714592704
2025-11-01,Arizona,417883.8084627527
2000-01-01,Colorado,174757.90048960038
2000-02-01,Colorado,175378.41708540427
2000-03-01,Colorado,176064.152118652
2000-04-01,Colorado,177597.4310006613
2000-05-01,Colorado,179308.83606019535
2000-06-01,Colorado,181156.8809016084
2000-07-01,Colorado,183029.42611789555
2000-08-01,Colorado,185062.15893061977
2000-09-01,Colorado,187196.0477873556
2000-10-01,Colorado,189315.53187118436
2000-11-01,Colorado,191355.1730588886
2000-12-01,Colorado,193303.92391171496
2001-01-01,Colorado,195258.3995239873
2001-02-01,Colorado,197099.67432851848
2001-03-01,Colorado,198966.34512466696
2001-04-01,Colorado,200783.64523302228
2001-05-01,Colorado,202597.3394660284
2001-06-01,Colorado,204217.916822119
2001-07-01,Colorado,205816.12304310143
2001-08-01,Colorado,207390.51452850943
2001-09-01,Colorado,208869.5756464995
2001-10-01,Colorado,210162.0325890001
2001-11-01,Colorado,211215.24877177304
2001-12-01,Colorado,212042.4919595064
2002-01-01,Colorado,212511.9162036342
2002-02-01,Colorado,212932.92949467964
2002-03-01,Colorado,213535.31364483884
2002-04-01,Colorado,214317.22174137697
2002-05-01,Colorado,215200.76330143303
2002-06-01,Colorado,215949.06262038145
2002-07-01,Colorado,216675.6772994545
2002-08-01,Colorado,217189.5384985007
2002-09-01,Colorado,217725.25450356296
2002-10-01,Colorado,218261.1898528003
2002-11-01,Colorado,218765.9964253815
2002-12-01,Colorado,219041.9984092391
2003-01-01,Colorado,219133.56318935877
2003-02-01,Colorado,219184.71578220243
2003-03-01,Colorado,219464.9979205927
2003-04-01,Colorado,219806.42578527713
2003-05-01,Colorado,220064.2037590555
2003-06-01,Colorado,220191.5630031923
2003-07-01,Colorado,220331.38602509577
2003-08-01,Colorado,220525.46438940696
2003-09-01,Colorado,220779.25939820835
2003-10-01,Colorado,221015.57225755896
2003-11-01,Colorado,221371.90150516832
2003-12-01,Colorado,221761.41489795296
2004-01-01,Colorado,222108.1059111666
2004-02-01,Colorado,222397.338790727
2004-03-01,Colorado,222734.3930214886
2004-04-01,Colorado,223231.8750014956
2004-05-01,Colorado,223880.4452527275
2004-06-01,Colorado,224563.47718472464
2004-07-01,Colorado,225191.08033738317
2004-08-01,Colorado,225761.67636875305
2004-09-01,Colorado,226106.87324251453
2004-10-01,Colorado,226469.72524441377
2004-11-01,Colorado,226785.7385677863
2004-12-01,Colorado,227302.1271645916
2005-01-01,Colorado,227876.43915357903
2005-02-01,Colorado,228323.53750775565
2005-03-01,Colorado,228774.95813873629
2005-04-01,Colorado,229279.75588646616
2005-05-01,Colorado,229972.55125418023
2005-06-01,Colorado,230620.0640147476
2005-07-01,Colorado,231214.5912382484
2005-08-01,Colorado,231787.2555857212
2005-09-01,Colorado,232324.99456743247
2005-10-01,Colorado,232931.86901314484
2005-11-01,Colorado,233485.18142302195
2005-12-01,Colorado,234046.16764445405
2006-01-01,Colorado,234605.0342279508
2006-02-01,Colorado,234997.47638732093
2006-03-01,Colorado,235320.22985451852
2006-04-01,Colorado,235591.95831829772
2006-05-01,Colorado,236112.81207805543
2006-06-01,Colorado,236590.23937580953
2006-07-01,Colorado,236879.65543101032
2006-08-01,Colorado,237143.0532236354
2006-09-01,Colorado,237201.20753369204
2006-10-01,Colorado,237113.35396675864
2006-11-01,Colorado,236792.50209260304
2006-12-01,Colorado,236659.58103229725
2007-01-01,Colorado,236614.950981559
2007-02-01,Colorado,236500.25728292973
2007-03-01,Colorado,236435.7479631936
2007-04-01,Colorado,236571.07407465205
2007-05-01,Colorado,236973.87805987065
2007-06-01,Colorado,237391.15733081987
2007-07-01,Colorado,237698.95824965337
2007-08-01,Colorado,237844.05622737607
2007-09-01,Colorado,237658.07068790004
2007-10-01,Colorado,237213.3798978606
2007-11-01,Colorado,236477.63645450247
2007-12-01,Colorado,235615.97160488836
2008-01-01,Colorado,234606.38610987287
2008-02-01,Colorado,233688.69508011697
2008-03-01,Colorado,232808.40506036617
2008-04-01,Colorado,232033.50046254648
2008-05-01,Colorado,231167.462066756
2008-06-01,Colorado,230315.34888711487
2008-07-01,Colorado,229310.3648175335
2008-08-01,Colorado,228351.4459904561
2008-09-01,Colorado,227545.99410826233
2008-10-01,Colorado,226909.30495151217
2008-11-01,Colorado,226192.9242751785
2008-12-01,Colorado,225393.73522932336
2009-01-01,Colorado,224625.83950848397
2009-02-01,Colorado,224162.085402109
2009-03-01,Colorado,223847.743544549
2009-04-01,Colorado,223608.18958398604
2009-05-01,Colorado,223309.62332576475
2009-06-01,Colorado,222966.6430453076
2009-07-01,Colorado,222462.3615993457
2009-08-01,Colorado,221969.54130391625
2009-09-01,Colorado,221554.3878356072
2009-10-01,Colorado,221335.22796383945
2009-11-01,Colorado,221354.5651006006
2009-12-01,Colorado,221554.3558735425
2010-01-01,Colorado,222055.76918858648
2010-02-01,Colorado,222643.55939363924
2010-03-01,Colorado,223159.86531357476
2010-04-01,Colorado,223319.8478553552
2010-05-01,Colorado,223033.10361841196
2010-06-01,Colorado,222388.40130392896
2010-07-01,Colorado,221490.24561178384
2010-08-01,Colorado,220470.26686999403
2010-09-01,Colorado,219403.66350279693
2010-10-01,Colorado,218405.95549737255
2010-11-01,Colorado,217485.9608471701
2010-12-01,Colorado,216604.4236900256
2011-01-01,Colorado,215859.3267007009
2011-02-01,Colorado,215178.2752166728
2011-03-01,Colorado,214529.95527092708
2011-04-01,Colorado,213848.83166269853
2011-05-01,Colorado,212948.2481064232
2011-06-01,Colorado,212125.25996781327
2011-07-01,Colorado,211333.02914453353
2011-08-01,Colorado,210847.9985884228
2011-09-01,Colorado,210577.7772093372
2011-10-01,Colorado,210427.9072398485
2011-11-01,Colorado,210400.9844387177
2011-12-01,Colorado,210449.45831685947
2012-01-01,Colorado,210717.08438600152
2012-02-01,Colorado,211100.1744479719
2012-03-01,Colorado,211554.62150740533
2012-04-01,Colorado,211907.65331633217
2012-05-01,Colorado,212461.65075807963
2012-06-01,Colorado,213432.16095140285
2012-07-01,Colorado,214866.85721136245
2012-08-01,Colorado,216633.6913939945
2012-09-01,Colorado,218664.87832098448
2012-10-01,Colorado,220668.4599514563
2012-11-01,Colorado,222541.5218689165
2012-12-01,Colorado,224196.0999655233
2013-01-01,Colorado,225882.3655987728
2013-02-01,Colorado,227462.99952256307
2013-03-01,Colorado,228708.9275636957
2013-04-01,Colorado,229813.3023601802
2013-05-01,Colorado,231079.8678338914
2013-06-01,Colorado,232778.4134273327
2013-07-01,Colorado,234744.66014089287
2013-08-01,Colorado,236785.73123708204
2013-09-01,Colorado,238751.4636093139
2013-10-01,Colorado,240626.8841707528
2013-11-01,Colorado,242250.9879379693
2013-12-01,Colorado,243742.44489976272
2014-01-01,Colorado,244991.8027800235
2014-02-01,Colorado,246267.9729296243
2014-03-01,Colorado,247482.27171737223
2014-04-01,Colorado,248876.14515316187
2014-05-01,Colorado,250378.1292684291
2014-06-01,Colorado,251905.87770463628
2014-07-01,Colorado,253517.22316178167
2014-08-01,Colorado,255140.01152878848
2014-09-01,Colorado,257114.49407727865
2014-10-01,Colorado,259251.0991214664
2014-11-01,Colorado,261649.84933156343
2014-12-01,Colorado,264247.90811400866
2015-01-01,Colorado,267194.69089794665
2015-02-01,Colorado,270482.9638229378
2015-03-01,Colorado,273679.705689076
2015-04-01,Colorado,276675.46879841544
2015-05-01,Colorado,279423.84317901987
2015-06-01,Colorado,282075.11556587514
2015-07-01,Colorado,284864.9507889008
2015-08-01,Colorado,287816.47462423204
2015-09-01,Colorado,290924.52964329504
2015-10-01,Colorado,293847.8327984959
2015-11-01,Colorado,296670.24365778244
2015-12-01,Colorado,299423.5705875917
2016-01-01,Colorado,302256.0155257124
2016-02-01,Colorado,304983.1145836217
2016-03-01,Colorado,307654.25563734636
2016-04-01,Colorado,310494.40853371326
2016-05-01,Colorado,313290.1936030449
2016-06-01,Colorado,315920.1936649036
2016-07-01,Colorado,318102.2235262606
2016-08-01,Colorado,319859.70458722505
2016-09-01,Colorado,321482.70900720387
2016-10-01,Colorado,323392.30772555456
2016-11-01,Colorado,325888.56859356764
2016-12-01,Colorado,328830.6538418401
2017-01-01,Colorado,331684.8376066881
2017-02-01,Colorado,334718.2100605347
2017-03-01,Colorado,337776.70109722245
2017-04-01,Colorado,340921.366803711
2017-05-01,Colorado,343567.70502266375
2017-06-01,Colorado,345596.0990845495
2017-07-01,Colorado,346960.3669510668
2017-08-01,Colorado,348063.82817767636
2017-09-01,Colorado,349367.0198325357
2017-10-01,Colorado,351091.259977859
2017-11-01,Colorado,353224.54422426317
2017-12-01,Colorado,355793.8543414387
2018-01-01,Colorado,358573.74733534345
2018-02-01,Colorado,361384.1533586171
2018-03-01,Colorado,364126.2043498457
2018-04-01,Colorado,366577.59781650983
2018-05-01,Colorado,368920.370080522
2018-06-01,Colorado,370689.5332570244
2018-07-01,Colorado,372638.5786000512
2018-08-01,Colorado,374256.960121616
2018-09-01,Colorado,375856.39629456954
2018-10-01,Colorado,377066.76890659734
2018-11-01,Colorado,378235.09993598814
2018-12-01,Colorado,379535.1913516009
2019-01-01,Colorado,381013.8590883885
2019-02-01,Colorado,382934.046817143
2019-03-01,Colorado,385022.8339281413
2019-04-01,Colorado,386891.6490491216
2019-05-01,Colorado,387877.6239066031
2019-06-01,Colorado,388476.5051308768
2019-07-01,Colorado,388922.67631860496
2019-08-01,Colorado,389711.7158357249
2019-09-01,Colorado,390529.6062759289
2019-10-01,Colorado,391756.32703170856
2019-11-01,Colorado,393453.5283253936
2019-12-01,Colorado,395468.2471041099
2020-01-01,Colorado,397727.880207512
2020-02-01,Colorado,400245.11775610293
2020-03-01,Colorado,403142.3947573487
2020-04-01,Colorado,405900.0222636874
2020-05-01,Colorado,407215.9227431489
2020-06-01,Colorado,407409.7711910857
2020-07-01,Colorado,407570.8629225456
2020-08-01,Colorado,409303.9590294663
2020-09-01,Colorado,413069.4183215475
2020-10-01,Colorado,418096.32417844096
2020-11-01,Colorado,423832.23156881594
2020-12-01,Colorado,429447.4771412907
2021-01-01,Colorado,434851.0470129487
2021-02-01,Colorado,440974.3026220347
2021-03-01,Colorado,448409.50356354105
2021-04-01,Colorado,457060.2397616
2021-05-01,Colorado,466415.8253017024
2021-06-01,Colorado,475602.9960642814
2021-07-01,Colorado,483269.6100794893
2021-08-01,Colorado,488551.2837496352
2021-09-01,Colorado,491839.9951940386
2021-10-01,Colorado,495219.83188011026
2021-11-01,Colorado,499783.5239885524
2021-12-01,Colorado,505318.648561047
2022-01-01,Colorado,512791.2214044921
2022-02-01,Colorado,522382.9830101677
2022-03-01,Colorado,534306.8907906525
2022-04-01,Colorado,546043.6712183618
2022-05-01,Colorado,555597.0168351933
2022-06-01,Colorado,561415.6202757466
2022-07-01,Colorado,562012.6847725224
2022-08-01,Colorado,558237.2573421638
2022-09-01,Colorado,552204.1137922714
2022-10-01,Colorado,547329.2930438942
2022-11-01,Colorado,543573.8094533792
2022-12-01,Colorado,540384.8840248602
2023-01-01,Colorado,536809.7854349054
2023-02-01,Colorado,533712.9602108944
2023-03-01,Colorado,531099.9658097842
2023-04-01,Colorado,529712.0367680836
2023-05-01,Colorado,529591.0333304481
2023-06-01,Colorado,531020.3515827795
2023-07-01,Colorado,533105.9091616202
2023-08-01,Colorado,535372.283294323
2023-09-01,Colorado,537232.3528618459
2023-10-01,Colorado,538405.173911504
2023-11-01,Colorado,538710.9925902976
2023-12-01,Colorado,538512.4312086498
2024-01-01,Colorado,538096.39863272
2024-02-01,Colorado,538186.7313010338
2024-03-01,Colorado,538913.0076386334
2024-04-01,Colorado,540226.6821403872
2024-05-01,Colorado,541009.066156949
2024-06-01,Colorado,540819.1540348562
2024-07-01,Colorado,540520.6700814362
2024-08-01,Colorado,540667.0284304715
2024-09-01,Colorado,541589.3927195462
2024-10-01,Colorado,542463.6694438884
2024-11-01,Colorado,543363.4478438945
2024-12-01,Colorado,544060.1457581384
2025-01-01,Colorado,544197.9878917232
2025-02-01,Colorado,543135.6873955305
2025-03-01,Colorado,540602.9304055353
2025-04-01,Colorado,537674.7171137325
2025-05-01,Colorado,534660.5627070527
2025-06-01,Colorado,532233.7793692768
2025-07-01,Colorado,530341.8889393024
2025-08-01,Colorado,529489.8551542853
2025-09-01,Colorado,529584.8078203353
2025-10-01,Colorado,530184.4380292869
2025-11-01,Colorado,530756.3540179784
2000-01-01,Utah,167175.94980854748
2000-02-01,Utah,167267.5427090866
2000-03-01,Utah,167411.34335231816
2000-04-01,Utah,167772.14165565636
2000-05-01,Utah,169079.69239814664
2000-06-01,Utah,170521.1902333574
2000-07-01,Utah,171966.26298031316
2000-08-01,Utah,172561.48840069832
2000-09-01,Utah,173081.93088508854
2000-10-01,Utah,173521.52819619534
2000-11-01,Utah,174066.48911081234
2000-12-01,Utah,174588.8847090724
2001-01-01,Utah,175075.2192446779
2001-02-01,Utah,175354.96314178137
2001-03-01,Utah,175522.97966322198
2001-04-01,Utah,175697.5582913451
2001-05-01,Utah,175796.83603292148
2001-06-01,Utah,175963.01368987912
2001-07-01,Utah,176101.16867312172
2001-08-01,Utah,176370.08528293142
2001-09-01,Utah,176619.7946130468
2001-10-01,Utah,176882.11643880478
2001-11-01,Utah,177073.82285473598
2001-12-01,Utah,177160.33313959104
2002-01-01,Utah,177181.71195669088
2002-02-01,Utah,177101.42456079283
2002-03-01,Utah,177151.68953658282
2002-04-01,Utah,177278.28842571235
2002-05-01,Utah,177388.77899601893
2002-06-01,Utah,177486.72071657295
2002-07-01,Utah,177582.001076519
2002-08-01,Utah,177609.61742441947
2002-09-01,Utah,177486.19336439157
2002-10-01,Utah,177135.24090920188
2002-11-01,Utah,176891.90540676852
2002-12-01,Utah,176657.7479623646
2003-01-01,Utah,176491.57681948892
2003-02-01,Utah,176447.83127254932
2003-03-01,Utah,176393.09304737137
2003-04-01,Utah,176521.75018589376
2003-05-01,Utah,176682.45352358374
2003-06-01,Utah,177000.4711802328
2003-07-01,Utah,177240.9832655563
2003-08-01,Utah,177390.41907954137
2003-09-01,Utah,177485.66823904603
2003-10-01,Utah,177593.6027034748
2003-11-01,Utah,177770.53479466235
2003-12-01,Utah,177966.86892981525
2004-01-01,Utah,178152.81158304788
2004-02-01,Utah,178439.39957505997
2004-03-01,Utah,178767.55611750818
2004-04-01,Utah,179160.22824588977
2004-05-01,Utah,179374.86456346608
2004-06-01,Utah,179595.90578048766
2004-07-01,Utah,179802.80369006153
2004-08-01,Utah,180029.53579528467
2004-09-01,Utah,180201.05498806192
2004-10-01,Utah,180312.74206348424
2004-11-01,Utah,180362.9818327766
2004-12-01,Utah,180338.9619870158
2005-01-01,Utah,180295.0130382663
2005-02-01,Utah,180494.259813795
2005-03-01,Utah,180871.64917824775
2005-04-01,Utah,181490.2401252952
2005-05-01,Utah,182061.9314885597
2005-06-01,Utah,182713.5006728368
2005-07-01,Utah,183474.22404845516
2005-08-01,Utah,184394.99083969116
2005-09-01,Utah,185428.9139795956
2005-10-01,Utah,186525.94829589283
2005-11-01,Utah,187789.8692300569
2005-12-01,Utah,189125.45003156236
2006-01-01,Utah,190378.45856266364
2006-02-01,Utah,191715.26926686708
2006-03-01,Utah,193207.93314544205
2006-04-01,Utah,195080.4314080059
2006-05-01,Utah,197106.38214956003
2006-06-01,Utah,199667.4822041816
2006-07-01,Utah,202830.77211940728
2006-08-01,Utah,206347.82377802345
2006-09-01,Utah,209816.71365054476
2006-10-01,Utah,212961.08808921571
2006-11-01,Utah,215887.7567398544
2006-12-01,Utah,218533.6141462071
2007-01-01,Utah,221169.9776601036
2007-02-01,Utah,223748.10825257495
2007-03-01,Utah,226374.27671223105
2007-04-01,Utah,228848.29014871735
2007-05-01,Utah,231276.93494518884
2007-06-01,Utah,233938.0966803482
2007-07-01,Utah,236622.54192654035
2007-08-01,Utah,239264.3194352458
2007-09-01,Utah,241260.04072615076
2007-10-01,Utah,242794.58402988952
2007-11-01,Utah,244087.21394344364
2007-12-01,Utah,245350.70963142804
2008-01-01,Utah,246187.50645313715
2008-02-01,Utah,246321.5785821143
2008-03-01,Utah,245601.09237622083
2008-04-01,Utah,244255.2019609083
2008-05-01,Utah,242525.985961874
2008-06-01,Utah,240518.91995264028
2008-07-01,Utah,238434.8893124888
2008-08-01,Utah,236168.07345214664
2008-09-01,Utah,234203.44527107885
2008-10-01,Utah,232371.98151267765
2008-11-01,Utah,230706.3815138751
2008-12-01,Utah,228867.6628356492
2009-01-01,Utah,226603.42900833572
2009-02-01,Utah,224350.20777957173
2009-03-01,Utah,222083.48669469624
2009-04-01,Utah,220306.10310180177
2009-05-01,Utah,218477.54197592067
2009-06-01,Utah,216677.97081203907
2009-07-01,Utah,214933.4674418803
2009-08-01,Utah,213266.29999102923
2009-09-01,Utah,211679.04414493623
2009-10-01,Utah,210250.21586437323
2009-11-01,Utah,209229.2249410925
2009-12-01,Utah,208487.94819115635
2010-01-01,Utah,207761.11166099424
2010-02-01,Utah,207077.81795718824
2010-03-01,Utah,206491.55861516096
2010-04-01,Utah,206188.9220927843
2010-05-01,Utah,205859.55522976883
2010-06-01,Utah,205049.15551702157
2010-07-01,Utah,203610.2464755923
2010-08-01,Utah,201685.62718942124
2010-09-01,Utah,200020.1901256674
2010-10-01,Utah,198503.06118653572
2010-11-01,Utah,196875.67996939484
2010-12-01,Utah,194927.2566198296
2011-01-01,Utah,193103.93467050255
2011-02-01,Utah,191434.1451332917
2011-03-01,Utah,190270.82505417403
2011-04-01,Utah,189179.5196437048
2011-05-01,Utah,188340.26390309093
2011-06-01,Utah,187344.68775223813
2011-07-01,Utah,186508.70575568243
2011-08-01,Utah,185998.69158670973
2011-09-01,Utah,185288.7324383905
2011-10-01,Utah,184570.16325856055
2011-11-01,Utah,183810.6341899884
2011-12-01,Utah,183649.6983114238
2012-01-01,Utah,183631.39000848177
2012-02-01,Utah,183792.76620345283
2012-03-01,Utah,184307.19485714624
2012-04-01,Utah,185287.14005056123
2012-05-01,Utah,186635.23652918672
2012-06-01,Utah,188082.4003116771
2012-07-01,Utah,189473.5589078779
2012-08-01,Utah,190759.4300125906
2012-09-01,Utah,192137.22530058905
2012-10-01,Utah,193545.96891037465
2012-11-01,Utah,195249.11454905893
2012-12-01,Utah,197016.08571246976
2013-01-01,Utah,198973.056703944
2013-02-01,Utah,200701.11858293787
2013-03-01,Utah,202397.4248993271
2013-04-01,Utah,204212.57611724836
2013-05-01,Utah,206388.0036191848
2013-06-01,Utah,208710.3852410198
2013-07-01,Utah,210900.13063093132
2013-08-01,Utah,212906.23158745607
2013-09-01,Utah,214699.13821695404
2013-10-01,Utah,216379.5427689257
2013-11-01,Utah,217693.96929562875
2013-12-01,Utah,218624.4804337231
2014-01-01,Utah,219375.5583865079
2014-02-01,Utah,219993.7308721562
