,Florida,California,Virginia,Texas,Massachusetts,New York,Connecticut,New Jersey,Washington,Michigan,Arizona,Colorado,Utah,Maine,North Carolina,Iowa,New Hampshire,Montana,Kansas,the District of Columbia,Rhode Island,Oregon,Vermont,Missouri,Pennsylvania,New Mexico,Maryland,Idaho,Georgia,Nevada,Tennessee,Illinois,Minnesota,Oklahoma,South Carolina,Mississippi,Indiana,Hawaii,Alabama,North Dakota,Louisiana,Arkansas,Wisconsin,Alaska,West Virginia,Ohio,Nebraska,South Dakota,Wyoming,Kentucky,Delaware
2020-02-01,251049.58565904072,547185.915673473,280396.4471911969,218768.99346215892,431014.89687988866,352113.42135182786,258619.39925313424,354407.7529766614,409624.10313254176,171371.56925068653,282185.5517358748,400245.11775610293,348237.54070455115,241725.3805104665,212722.60645695822,162009.4229923882,289789.43383815204,272920.2501135771,156969.27493581563,574599.6885553721,300898.37434664957,366307.972194125,266272.54074552446,170925.3206946653,193918.24150631172,202851.72878171623,318875.08941242687,295220.4204867734,213709.63264499154,307896.68110825255,212752.0378481956,195543.28676618656,254529.43052086196,146675.6343546634,198497.0327985798,146107.51863482292,161688.76690647472,611492.8502855095,165848.37589405046,224771.55097534563,194221.56288803156,154859.9214763337,209757.89788895755,311208.17766312364,119965.27476222144,155385.35345059843,182974.7194393426,210975.4670880387,254068.1193859978,152007.06801814152,276212.01225224236
2020-03-01,252645.56908163815,549348.2265150709,281888.51677351556,219871.28845241052,434014.5973618317,353718.1317449966,260317.78453535435,356964.7664315784,413821.2996454589,172787.00633767343,285282.64860631793,403142.39475734875,351570.11520658963,243871.08901340174,214190.89367375278,162356.78138999615,291897.0897670078,275591.6116769219,158281.93837939677,579320.8082070508,303582.58877619397,369281.43421919824,267234.3663213753,172168.20867389994,195190.67270950953,204068.25580088524,320648.03422185587,298943.03667815594,215212.57691121227,309803.08697958605,214334.6398357553,196668.1407005939,256432.81849907953,147604.3346464187,199615.59555713492,146808.47862381794,162951.31402650452,613846.6640177188,166940.21706638674,225032.8425739182,195253.74989941614,155677.23869725384,211003.92081365534,311653.37045531865,120802.74991221336,156482.09419785102,183919.14009759505,211974.27169413035,254942.73582013938,152934.27589892517,277647.70582300896
2020-04-01,253616.33936229194,551344.8845552657,283139.5704157814,220665.9352455501,436633.3290211165,355050.9950810313,261958.03068947233,359437.14744546684,418005.4044490566,174118.57649794375,288083.4939384861,405900.0222636874,354695.41404943727,246096.6464108082,215604.34087949354,162906.39065393034,293917.8793675916,278034.61481932766,159558.80485309195,583971.3915962094,305856.4502829991,371598.1982966982,268230.8923521059,173287.93480423364,196586.00177924498,205328.6631496244,322226.69122791995,302648.45457739447,216403.94762342118,311140.8978940101,215668.72916466297,197479.36881006943,258133.26566184984,148105.4209727809,200641.13213860677,147779.1910650675,164165.81775348427,615708.4339243144,168076.05231625625,225722.9955877047,196076.6421235404,156857.75696314158,212294.82356936086,311709.9575860675,121888.67213307887,157476.86884605573,184829.15014476515,213169.71760656897,256187.53732768956,153737.3895178677,278736.0973799861
2020-05-01,253884.06146043175,551597.062156097,283805.4367672465,220949.68159675252,438200.60398115794,356210.6199638977,262877.2935430046,361269.0006679361,420663.77599094267,174765.67554702144,290029.0427612615,407215.9227431489,356564.2827999983,247976.6167568017,216538.6562653487,163469.81058094787,295547.52052905964,279551.0378319995,160292.51999216678,586627.9958297113,306864.6224902242,372614.5588848081,269092.9221759893,174032.89097269406,197432.454758669,206476.53459669402,322910.6127160331,305613.6003875402,216987.0627693392,311485.3708995213,216616.59576159169,197584.4571577307,259013.82518346046,148247.34006456882,201526.11832577156,148551.9778713342,165045.40406972045,615976.2767189378,169037.04137935795,226181.03506129794,196345.80913587063,157841.55617771074,213332.90186024524,310926.7634673852,122639.65893461346,158113.57456087685,185497.57353766673,214227.7263025836,257287.00391307534,154519.56059384893,278889.31908686593
2020-06-01,254018.30581226596,550402.3971915293,284230.00514345634,221119.51506064538,438905.8454784686,356837.50428008125,263033.75230916805,361970.9474073629,422076.2401552436,174988.1452883857,291364.89899142843,407409.7711910857,357587.798179202,249547.7033088616,217226.27907456586,163952.48739630953,296766.5727509214,280162.8510048218,160745.5863215157,587102.0077613852,306962.9596849464,372677.55455197656,269699.46283942036,174440.9738328817,197782.41852536108,207606.70720569463,323033.02581824566,307766.40035395435,217363.2727808367,311265.9837738064,217336.88732769238,197282.32389155938,259224.54638807208,148405.33607367674,202296.26713152239,148832.12678294675,165570.8229795432,615136.8726004515,169853.1528135607,226461.6851066686,196244.60446485932,158634.79428346542,214031.62563294123,309828.35694001016,122948.24048955082,158558.73441475327,186089.75489994933,214962.50890955105,258138.0511002078,155223.59496900695,278711.42826749943
2020-07-01,254591.70924934806,550248.2312691467,285008.3036427686,221783.41058890437,439717.73515013204,357015.0534678579,263088.06099821377,362020.0551476623,423278.8432814474,175233.75606980835,292933.7233421119,407570.8629225456,358827.0100011874,251417.05689885735,218256.18397406317,164648.70149657858,298167.2508744788,281016.6037302411,161562.5176032464,587296.7282980462,307062.96660754277,372900.2731463119,270607.60044597613,175198.84585552991,198086.8557255393,209114.0354591288,323433.1021489576,310008.44394577085,218106.92114730194,311313.68236312043,218124.07869150594,197000.41155574936,259247.03433572382,148855.0370655262,203316.92324202717,149623.06270066937,166070.989327596,614730.6152391677,170721.43365123414,226765.72367886562,196074.10973099034,159592.42946861705,214714.84918499846,309262.9522545668,123217.44267905493,159204.23130223915,187002.54613995293,215938.75594998928,259049.49169658727,156211.63448361313,279150.69854544644
2020-08-01,256172.31860572114,553461.0057528177,286891.51282740006,223225.5846588486,442208.5620025154,357422.1542543255,264304.2115569899,362989.9984500126,426433.65717790107,176195.01121861362,295666.76335436956,409303.9590294663,361744.72785519157,254455.874977094,220219.4801912656,165608.8357749048,300779.1819224283,283177.29109431774,162936.03373665712,589369.0775599015,308628.00263855705,374903.63734623155,272671.6102286978,176637.83764663685,199105.55669591296,211255.28762129112,324960.4451451748,313426.5628196322,219815.73389429998,312519.8965843301,219586.10180633885,197496.0095178168,260045.31166267666,149966.94187999566,204901.84080944312,150993.13308053507,166954.86810408175,616749.0205697137,172022.50467674626,227533.0113016181,196783.7396961441,161001.99829109837,216182.80833363323,310128.04939587053,123948.04854583647,160534.45672025927,188558.87835071151,217399.07330708252,260522.6833147247,157694.686304667,280815.6352833431
2020-09-01,258707.38452176304,560593.4861582825,289994.6063302479,225402.65885513357,446982.44728174974,359474.1661160086,267048.5347814477,365954.76126455696,432110.40066726663,178245.52703942428,299978.673126654,413069.41832154756,366676.4698035402,258903.25193811386,223175.18056477522,167299.80670729993,305174.99729760404,287090.6471098994,164933.40105299323,593624.0815272316,311952.8071386093,378989.7215035201,276469.60798687005,179076.24299290884,201272.8498511795,214107.85665066677,327962.68740780023,318879.4246604082,222547.96962014175,314750.21861139097,222057.12332512173,199072.5310824369,262121.72701143718,151743.9864354618,207271.6412107648,153009.45237389498,168574.03035393063,621538.274709755,173948.04840461988,229180.6241636275,198644.82621323023,162966.28374688674,218858.56327557028,311995.608402058,125394.30725855322,162648.2621830143,190863.74701416795,219803.1131843001,262687.19246639946,159910.29501424354,283726.8780248536
2020-10-01,261707.17347185416,569752.0842900169,293845.8928120988,227859.72850778283,453334.79190924874,362837.62425229914,271087.2767075263,370548.94204453815,439308.0198070453,180761.68861077706,305082.12572416355,418096.32417844096,373022.3445889905,264118.29661465785,226674.17821142942,169133.16686618337,310739.5022221944,291855.8224725213,166764.30062703855,598005.4939531822,316572.2418961714,384562.701757431,280502.7502767252,181838.45566481378,203995.17954923806,217227.70973284938,331767.70430188865,325987.09368665895,225914.4392012132,317611.9689841092,225053.82523277626,201207.49408464806,265152.8244464333,153763.7196372975,210024.83722013593,154547.05250168432,170701.0089105415,627521.1456884422,176128.17376811814,230377.45877207824,200556.59189669837,164886.50071615534,222189.891929297,313953.19856941013,127330.09575293834,165240.22771898643,193323.71762012318,222343.4167957139,265038.7336989859,162357.9088639115,287501.7154434605
2020-11-01,265229.2398299391,580416.7908001802,298007.32491084625,230661.9337504554,460724.494556159,367282.66451498744,275980.22540888976,376204.46967014903,447390.0265441462,183625.7642278131,310724.73080034874,423832.23156881594,380270.3829095231,269709.28197916114,230434.16788048038,170908.14664405677,316876.0846110816,297680.0142232599,168592.991884953,602616.7129867512,322079.48447327147,391194.9833217757,284281.63703837775,184791.19731407994,207252.43747408563,220302.60025461522,336096.58630662406,334757.21059964056,229687.29756777058,321261.84374289244,228323.85849273633,203730.77357632693,268693.9157560486,156119.31502165983,213000.46135012538,155793.07707559888,173371.87236743057,634623.4697048712,178441.82671345328,231351.87163687983,201936.10860143066,166744.30907402324,225459.4847024174,315854.98848477076,129630.93724655981,168093.1018655302,195831.3001190844,225170.33016824396,267736.0125064312,164898.77947201024,292276.93604319
2020-12-01,268729.87037642644,591054.460333868,301979.99753615196,233376.88162510179,468119.71892550634,372185.7497193834,281072.81581592857,382207.18777881307,455129.3229975161,186237.02708779825,316234.23680903896,429447.4771412907,387645.29105137853,275173.74819384475,234160.002339808,172131.31609081643,322912.2736373565,303976.81749099353,170082.48001326714,606404.8863133397,327896.2792120408,398073.62477344746,287961.11149593623,187316.7691584347,210318.6408960274,223109.55733054187,340277.7739384082,344575.1039404426,233440.3907717812,325358.5076281932,231298.39855990917,206094.8546251975,272188.6820427511,158430.59755160558,215799.8000090144,156660.35875415505,175972.33152686726,641816.1357198531,180425.56981583752,231628.05664869468,202484.75851621144,168177.3217013206,228256.7609199573,317467.01622657914,131840.30622761106,170769.79136878773,198046.3184449903,227614.26094008854,270217.3377266736,167092.2416343786,297747.4850712969
2021-01-01,272352.96508283523,599887.8290520065,305614.6804943117,236227.04353616855,474807.56830548635,376827.10375297006,285883.05372122076,387801.46190510347,462643.26815354935,188921.72625528392,321660.9349876793,434851.0470129487,395044.164303469,280244.4615649344,237699.04041370915,173056.8309117159,328679.6012651832,310446.10619932815,171517.9842610664,609119.2658073561,333328.1034518257,404844.5599600189,291859.8091588214,189499.59142533017,213141.6611277148,225853.05692418487,344150.39030825306,355150.85307463206,237199.9258390706,329541.381694135,234276.3876078924,208436.7734046385,275399.95325123635,160604.92535989272,218417.1663578766,157748.47974980934,178371.88832727974,648572.0670942421,182280.45355620628,232053.37975018614,202858.44285689646,169570.3034573137,230580.00655541001,318524.12960084755,133997.16748628241,173116.8980899154,200256.34495026726,229879.73631429326,272593.0822669632,168944.41936049194,303129.39802122646
2021-02-01,275962.583306665,607445.5299196322,309223.5142866,239262.9575368625,481422.3411813115,381670.43667830125,290523.7781585498,393486.75003854715,470783.6589807056,191858.7863027697,327298.2880989536,440974.3026220347,403120.9617507302,285151.29244865134,241345.880729234,174115.3441639682,334719.9405156458,317269.35588616534,173067.5503223285,611414.5876208115,338998.98613709374,411993.8786852979,296201.2157607568,191771.36045162517,215897.2993477703,229049.78311645656,348370.16713746,366905.6910584846,241114.79155944707,333975.9486447615,237482.65730718593,210993.11333990088,278663.3533762661,162592.49337994796,221105.02194525301,159108.70787436268,180785.4109122775,655237.6377512802,184202.4966753651,232601.06266653616,203617.89086485156,171083.8608256903,232843.1488816229,319095.26382291334,136035.2961840244,175325.3915059097,202648.44217624745,232353.46408289732,274943.7361455489,170658.6875510996,308434.7812339929
2021-03-01,279819.7556501408,614292.1818906587,312888.82475784863,242700.2570225522,488105.6645423833,386195.986500657,295043.801277823,398739.6065301976,479849.86307066,194980.04972726808,333892.99919793016,448409.50356354105,412082.52617345564,289872.0845303379,245072.76227349578,175431.02912172224,340958.12575430126,324819.9965414461,175028.0174230473,614660.6447806827,344893.0697618625,419648.8716798565,299934.27363122144,194479.175453181,218765.6786295926,232482.86601693323,353023.0703613982,380057.43872330425,245219.16270511574,339134.02820296213,240886.41690544286,213599.9459161188,281917.37894804927,164525.53763045697,223884.40286828348,160726.03206346207,183547.8606846386,662301.7058631536,186299.90027962858,233066.5638621488,204571.4791040365,172901.1861528277,235016.01709305542,319343.20964883704,138131.72895954916,177597.9404127874,205363.70758251427,235035.84322019632,277646.40068785555,172370.9976296817,312824.906173839
2021-04-01,284109.13679987605,623255.3590480996,316816.72796181665,246514.86155598972,495536.24807375926,390400.76372066047,299509.91411817144,404108.0520288322,490159.7864996676,198186.26105927615,341609.4219037813,457060.23976160004,422128.66061415896,295049.58711994457,249119.74234296635,177129.376157223,347974.5088601154,333385.6196552409,177352.44835794825,618985.1496695443,351378.3677123327,427683.35350327246,303670.4240934365,197704.86331749358,221707.3088383933,236095.67050039256,358066.6351300773,394204.79376922315,249508.03315008548,345196.9180383563,244591.7322770351,216056.10524218428,285540.63383692683,166430.0634440759,226799.298546816,162590.36559419354,186522.36823783012,670972.7123421434,188635.07753900532,233966.13173223918,205551.74691569593,174918.98671142987,237704.35951240864,320237.3106135019,139879.48871058298,180043.28517707207,208395.60434610874,238227.90081340098,280610.31759534444,174143.3912711734,317070.8401980587
2021-05-01,289299.9707792269,633988.2190756641,320994.8752457607,250880.29015987506,503289.29345358635,394604.2738334899,304162.1323702084,409377.8422765409,500691.279966579,201470.82555126367,350819.0384541829,466415.8253017024,433285.79328818485,300968.25037598255,253671.69363076295,179081.5384516008,355332.2026331837,343063.6792247598,180026.1481268816,624220.3659448352,357930.80320672336,435549.3720590542,308618.3617941905,201113.59790801015,224661.84247581963,239676.21241330216,362982.3249030451,408891.44613039866,254136.09214196296,352478.62595247943,248828.40232935708,218264.53703306522,289629.5820770622,168410.04172431902,230195.89317513487,164636.33534686934,189602.7132170439,681231.0618361443,191256.36989914533,235529.75169367078,206537.06606633146,177181.86793067135,241376.2567427707,322214.09981424623,141378.97580711232,182610.08752093327,211635.66922419367,242063.31839471226,283389.13279657223,176054.30488988865,321270.14635931025
2021-06-01,295654.876343446,645511.7439323122,325113.258950006,255551.03527062642,510624.115121182,398541.2239951566,308827.5399151333,414595.03612306615,510570.46351709263,204872.97219475138,360943.42248345516,475602.9960642814,444583.5261608803,307763.6043571798,258804.0805542932,181190.97136301236,362587.0518565201,352781.41836615204,182763.87500835714,629195.2462524982,364079.73205592047,442679.5938154811,315026.00355050474,204404.78639786234,227759.33464157142,243302.4040985708,367330.6338528786,422169.19138610427,259152.3153127943,360785.893517357,254057.08957925354,220566.28343138914,294090.6681144988,170578.6985757837,234177.81770015377,166893.1944744536,192690.2546498968,692801.4075454263,194251.43395890133,237784.4274917954,207831.76492301314,179822.8658228185,245709.5332147386,324912.47555372585,142929.77716948796,185248.8893138852,214808.34947343878,246365.38633527746,285788.16222244664,178232.49335257124,325918.6605746785
2021-07-01,302162.6032674479,655926.9524203287,328220.1098373882,259836.02532590795,515601.41404582135,402019.45909883874,312267.532506696,419251.8802272638,518596.2238011118,207432.41057190928,371029.7429638508,483269.61007948924,454902.78334460064,314108.5541133799,263573.2590046423,183076.0312194271,368068.9267521124,361519.6003081254,185096.9861186704,631571.4500712262,368482.6993805708,448866.88469401567,322397.5601175202,206790.20930778244,230006.304806878,246500.18567105805,370367.6979751517,432917.0966000952,263705.1201044539,369361.3892854022,259312.61295339148,222525.27012671673,297980.3597384763,172426.97021645564,238194.31364031017,169185.17713451493,195372.4663215871,702910.48801107,197220.78797653076,239931.447129666,208857.58339180824,182539.47725649973,249566.51903444692,328795.821119994,143678.2313051574,187105.59656880048,217100.03131018477,250617.90221094002,287945.7972372057,180162.9504102011,329603.8173110269
2021-08-01,307952.14901688584,663132.7683953524,329860.7284051375,263102.4017245057,517288.7241289309,404139.9713802875,313691.72926435946,422356.6215745045,523491.16045754,208541.35711091303,379898.47591197846,488551.28374963516,462899.49174392805,318040.24198017275,267092.73739563103,184252.67622025614,370251.37957416027,368554.7918135855,186656.75588032868,630685.124921493,370620.5796485849,453300.2101183107,327103.67082813405,208011.54511368155,230879.05746624302,248996.1521397292,371798.79850634356,439914.9509303081,267300.0725979543,376958.5287870418,263393.23896311736,223666.5774330718,300134.8212862388,173862.2608491759,241358.8916541906,171188.54060883867,197114.2373510305,709524.0471328661,199539.6464885048,241367.54246827192,209137.10769229592,184879.1757790338,251529.43979131154,332264.8019180638,143548.62748017997,187738.2312038437,218017.17556703917,253720.7512136445,289894.1359559851,181427.40010036866,331661.36200048105
2021-09-01,312643.32084261585,668018.946244507,330217.3036218795,265490.20091323234,516692.0330824374,405188.2778697663,313132.91394651885,424127.25483383564,526312.2375799168,208350.4341418113,387270.2882311028,491839.9951940386,468859.7834387508,319499.8596188365,269402.9868083415,184830.39118265742,369666.3091753645,373862.2992805072,187442.05451959328,627594.2006130078,370952.0751374176,456534.4942224992,329283.4910542362,208272.0162848252,230121.80517077903,250575.07838370418,371900.4891275328,444209.64730987424,270113.29182039894,383148.51389598893,266137.4156742519,223817.5557876336,300661.7507329863,174750.03843234383,243659.79121374898,172600.9983417093,197897.72360081016,714359.6580707141,201036.9781561691,241902.88646058788,208854.67485907258,186443.4325549216,251894.43723359852,335408.61661700206,142389.2695105167,187292.69410356073,217656.19728651116,255603.70540445988,291599.5713422044,181817.5794134424,331991.70539186127
2021-10-01,317262.191601317,672381.05528785,330685.01439601526,267967.12138479966,516300.3971363266,406702.7249743833,312544.171389723,425665.8553403376,528323.470163958,208086.09266242236,393818.98407830746,495219.83188011026,473744.87810986844,319813.89659261896,271592.45446250675,185424.7027736754,368499.65379256196,378801.31169263896,188115.81674252276,625528.3479642209,371033.4287142619,459440.45982472977,329542.48239074973,208770.36726335928,229517.69343197215,251942.60214028647,372266.9529944931,447566.36050950916,273402.2197311451,388602.11055151845,268793.24720205134,223977.338413934,300724.98877600324,176144.27750460932,246015.10831893457,174118.19441752878,198731.1799725142,720399.2345263517,202466.98917585387,242373.93737896465,209138.2858583814,187907.20549377069,251670.04200970443,337529.2555125682,142038.82044888873,187022.6428397166,217326.1809352323,257144.79648569995,293643.9588316146,182308.12566702228,332625.1392471648
2021-11-01,322429.1948971304,678132.5883519002,332015.903740889,271174.05416919204,517212.30482836254,408979.5421865981,312767.6268940552,428041.26784544956,531377.4214405337,208421.25710832948,400055.9903160559,499783.5239885524,478499.19347323006,321141.71470034216,274428.21163099416,186397.96307151034,368863.588553851,383877.8145493462,189176.10005430548,624496.0826574009,371922.70597329736,462857.1982533345,330872.05278439063,209992.71157917872,229625.51315224057,253739.53412589166,373357.81408035103,450973.31947288493,277580.83326785866,394259.0788792334,272480.10368829424,224671.11657660906,301520.3277216276,177940.18085156183,248967.6105805804,176281.74121065266,200112.06629193344,728881.9821245037,204432.0772771789,243150.83767045158,210263.4509960086,189682.4617965802,252079.37801438756,338977.4749622412,142579.16514800375,187400.97172540586,217760.3395565546,259321.24354402118,296201.52063050226,183253.65540316177,334301.43645434995
2021-12-01,328014.43245880073,685222.9261675319,334372.19170760823,274860.32850236545,519292.4166588003,411670.8098779851,314321.7079187369,431032.18270701915,535756.692375563,209261.5293512297,405911.8562486916,505318.648561047,483733.3940703422,323290.03586265503,277611.4571195761,187653.45853232857,370820.99062510504,389464.60844303825,190563.5378086126,623732.8773217675,373632.06974950497,466681.85325909016,333052.6772068021,211830.37405860864,230595.4724269139,256064.96865888406,375333.77980301157,454824.4045558505,282367.4689915399,399819.31904287386,276866.2417561267,226086.6599997594,302942.6689892933,180031.91082157343,252269.6055743103,178596.4541741724,201871.02398038853,737914.3514367468,206585.44920345218,244513.45601091618,211748.67481720785,191781.0737543182,253152.2503890498,340643.8511030176,143590.91191174023,188241.0583125175,218971.57476233513,262362.7229516075,299028.85835985444,184633.43834631736,337143.35383319063
2022-01-01,335025.84074062895,695111.1983196009,338173.75545055873,279710.14263685147,524433.7425655614,414841.107138092,317963.07420682855,434929.99864594784,543745.177798329,211384.30718421168,412002.8236537646,512791.2214044921,491135.7992099069,327360.0352401131,282194.2736775596,189537.67223706355,376071.04473826726,396602.2314425111,192868.6116772053,624624.7508902393,377568.794249066,471821.08426803915,337142.3478899823,214633.00897742013,232943.87727546794,259418.974982565,378252.7448908251,459563.0565088263,288501.29337488336,406645.19132820074,282303.70992270665,228573.12662868248,305627.9023333403,182631.53432863663,256416.57180121882,180462.36225765265,204546.2462287219,752652.1958674509,208970.7624825288,246595.75710441172,213433.00948260937,194138.97088446651,255274.62658429178,341930.9191393622,145590.83777674244,190282.96949843268,221432.52911732855,266532.2592779372,302326.6227603769,186730.39884545878,341344.38775422395
2022-02-01,343180.98800949816,707800.0301621631,342550.50595876406,285134.3151314783,532555.0708825666,418684.5509037709,323168.1079590723,439530.8147806237,554978.2187485021,214658.60427553917,418930.9515960378,522382.9830101677,500856.637029185,333043.98949841916,287784.33125058404,191808.48804647606,384103.00465591793,404400.0402255351,195594.3405233646,628820.7915421501,383553.93075323786,478476.9734409155,342000.7961170994,218218.35061777325,236388.97535900993,263796.2099715943,381863.5505076473,465674.42282067327,295315.6506872431,414766.40280507226,288483.68325989245,232012.92355437914,309121.30988325586,185492.91012405048,261164.44457751224,181390.53655797252,208037.819326652,772173.8362005419,211318.06612492236,248443.63023710446,215057.9128164874,196335.63399459864,258051.26309564683,342939.98817423347,147821.98607007053,193260.27688072078,224927.26805519735,271148.12924216624,305426.29857527645,189199.10578001826,346356.8758772665
2022-03-01,352806.6788653745,723100.7211926406,347524.79202442936,291267.7671461779,543481.3508743739,423814.18051377754,329414.82151203696,445394.8369017509,569133.2129772789,218790.30918498166,427488.5496800568,534306.8907906525,512796.63392043207,340413.9621810151,294515.15940117225,194579.53278373726,394620.90300799767,413721.13640130294,198802.25827056935,636951.583157769,391398.2161279779,486707.40017088014,347703.68130517844,222453.17251678373,240699.74122845544,269111.19910270284,386338.10773714184,473181.575250826,302437.07850822253,424749.50024347677,294709.36259590933,236149.8455347733,313494.976441073,188601.79141538925,266556.2329794936,182175.25743517574,212062.7512808676,796273.194287533,213850.98713229015,250340.88181359184,216965.23167780737,198341.62962121042,261403.3518695353,344314.4045499422,150328.10909542852,196879.83563834033,229362.1853492878,276351.4238198029,309081.60242313705,191940.29704957272,352238.5742637796
2022-04-01,362928.9878035656,737014.8396159699,352321.2756543271,297218.6031831736,553690.8843156451,429062.7539102952,335286.81717865897,451461.2844123443,582643.8351974938,222789.93607920493,437102.1650793601,546043.6712183618,524652.1935262827,348372.33372787945,301364.0130808694,197312.62767332196,405036.7351745797,423564.7109936296,201791.63687205713,644534.0330457642,399095.8453510261,494988.9611971099,353751.571198669,226490.3719451743,244606.88503818636,274234.8347458496,390813.305325275,481265.14666269766,308852.61855384475,434955.3097931182,300733.9831912629,240018.30818015427,317927.4871549253,191271.62428872785,272054.8963963076,183028.9874102455,215826.60392217585,815845.2721408891,216606.08898488095,252403.11004355535,218765.2059185199,200331.72355554512,265413.38372347015,346579.4362324578,152215.65363663316,200254.62814470162,233695.81009976575,281488.7213456983,312451.6651329938,194505.32828976717,358068.6401660366
2022-05-01,372630.12086860865,747503.0521026583,356734.11477656424,302688.3809184406,562436.8058211728,433853.1876029814,340685.58674431866,457609.7632688771,592895.6056832409,225824.66709228756,446635.9816960202,555597.0168351933,534337.4263830786,355621.0508808759,307745.1958686496,200061.91848665613,413742.0067432332,432746.7204341242,204515.86844957294,649128.546209104,405907.7615343255,501997.55987479043,359342.12729965785,229766.42320827363,247625.2763324808,278403.77515209775,394984.7154680888,487821.1992212778,314312.7379553418,444159.37238538003,305691.55908013234,242619.75462607326,321754.488785602,193503.8607633477,277272.1456200424,184012.54180218323,218735.7622699019,830964.2328158948,219080.80060142567,254635.47180606352,220255.36522515526,202040.170376385,269309.83981581696,349924.46509307454,153656.29415661455,203003.64368626662,237245.25597480568,286156.2706567095,315753.31555324415,196716.32324611582,363089.25659971614
2022-06-01,381253.23275980883,753079.4567125253,360456.9281034201,307462.55673282384,568943.7900968367,438436.77442784404,345284.89270565007,462769.068713987,597927.4406677337,228132.60515708174,454608.8584984559,561415.6202757466,539854.3124575615,361351.65744198725,313422.206293975,202507.97339886348,420151.775891413,439922.5610090063,206934.1793989914,649382.6500662785,411453.58643454715,506456.0475448048,364319.63194831955,232597.0827057173,249982.08296591244,281930.3141252619,397968.08682347735,491877.3414536289,319076.346114507,451386.4391387172,310220.0898077966,244386.52699861492,324615.28972606495,195634.26441979108,282183.5327475478,185615.86690326265,221251.9435047208,840172.4928817792,221610.90731441253,256994.08261904985,221697.50173746844,203740.3534289288,272682.4639037726,352932.6911806085,155049.76969582506,205531.44742153795,239970.94591986274,289974.0141519555,319046.15591209586,198997.38778330456,366917.25020796363
2022-07-01,387104.11180629535,753384.2136440501,362310.72926685144,310365.4820368739,571958.5332935529,441528.4058749988,348193.9010581004,465664.85296347,596254.2118317323,228701.07294348846,458642.7967715924,562012.6847725224,539345.7715522934,363817.3671091521,316987.54129842395,204009.24076243487,423021.7789226179,442347.8726778815,208563.50623958194,645696.6255012309,414211.7919777979,506422.1097284207,366791.3214458483,234146.63210324536,250888.49040722812,284168.9026181549,398641.9887722982,491153.2411686075,321928.9986609149,454945.00071748765,312834.29945468856,244748.78801510003,325168.0533655731,197268.391709898,285569.6502053464,187019.53514462794,222480.55069820327,843732.8733593281,223080.13533666122,258178.41443641277,222405.1999461899,204655.44960552998,274076.6465859201,354969.09206126403,155685.07657475772,206944.40038181865,241288.15926835197,292043.5519645983,321444.6821880353,200579.66788166016,368301.98203689186
2022-08-01,390065.6062271516,748786.9983034277,362447.59670782747,311276.78539146186,570926.0778571725,442454.4989963269,348868.1473215225,465816.85322620795,589663.2460015077,228043.71949110692,457759.81857239665,558237.2573421638,534045.9707066515,363137.87762857083,318439.5730167877,204445.00737205194,423125.3347665954,440955.366352966,209305.6310063255,639339.0685427616,413851.85490441596,502569.3796809639,366838.3813046066,234462.27994728633,250676.86165946102,284958.94553037034,397153.7813516927,486361.87114700436,323022.1484491602,454310.161325426,313702.96434670076,244274.36735208068,323880.3215306716,198256.71098406558,287337.39516812493,187871.51496064258,222709.61777998132,841542.0973960628,223919.12943673498,258745.02342507997,222217.96585199193,205083.02515657316,273892.1922470224,355908.91566305567,155759.12470810048,207437.5905153209,241394.9029707522,292462.70330816036,322636.2502076348,201334.4332855062,368320.94280490355
2022-09-01,390444.2891088126,741434.4237213209,361245.6269847953,310604.9630947634,566825.8705948362,440886.4372160386,348104.2034836789,464225.23245033016,580852.988741194,226521.83758612536,452529.196773035,552204.1137922714,526314.2115044924,360723.1562670465,318090.21012824116,204261.3835926498,421724.84158138273,436769.20029806934,209269.25218620527,631246.7377562998,411604.5072570445,496683.4882193699,365361.5131895226,233626.88266039555,249709.552540049,284303.65796028386,394539.46782716183,478786.9697727963,322566.6094592035,449688.41537683905,312970.56334578607,242986.1758319583,321493.77853208716,198628.54099999508,287482.2799117907,187626.78031046517,222048.26039320228,836086.6258679222,223788.4061470367,258371.60418792558,220770.9899950521,204888.83292114557,272996.12437201967,355464.64339530776,155239.1663141706,207044.9273399258,240660.72094141168,291658.6491301509,322529.1807606198,201222.79350027422,367155.2514174487
2022-10-01,389960.4110000211,734815.3093662419,360421.2350983154,309644.38052542595,563330.4012856871,439057.7232088737,347477.09243954305,463071.3765036064,574201.7037355078,225496.27988283083,446037.23640686204,547329.2930438942,519703.111959198,358687.471365786,317485.2900644539,204343.69571229667,420972.8232381805,433181.5179986925,209408.4117349661,625304.071611148,410160.9462256574,492129.7025392207,364180.945886662,232902.83015086802,249408.52827377256,283574.2383619494,392856.6956565963,471630.78582737414,321812.20876698534,443750.5364903733,311777.6922196108,242123.6269831592,319854.65490802896,199021.20040767538,287441.48492332693,186772.59075709933,221561.68363989683,831462.6503750865,223459.9862597663,258459.19251749213,219202.80544956253,204691.89626469222,272411.0003592316,354693.3369679167,155034.84540028873,206769.02600600757,240355.15531340786,291298.0348792993,322867.91833756835,201299.1887808723,366638.6309231484
